股票代码,股票简称,公告日期,营业收入,营业收入同比增长,营业收入季度环比,净利润,净利润同比增长,净利润季度环比,每股收益,每股净资产,净资产收益率,销售毛利率,每股经营现金流量
600582,天地科技,2022-04-29 00:00:00,5988359783.9,16.3907080412,-12.5961,419496978.85,68.07,-11.751,0.101,4.701555883664,2.18,30.7685845046,-0.164873900553
600581,八一钢铁,2022-04-29 00:00:00,5096064603.43,-15.9968295712,-27.8752,-335227108.2,-284.31,68.0034,-0.219,2.57036528003,-8.17,0.3031773494,-0.291590433699
600577,精达股份,2022-04-29 00:00:00,4576414641.54,16.2119678668,-1.9203,102163584.37,-10.09,-20.3385,0.06,2.241743327363,2.44,6.3858878572,0.026989124747
600576,祥源文化,2022-04-29 00:00:00,34687094.68,-11.2656693091,-58.9121,3081470.74,-44.7,-25.1722,0.005,1.736744097648,0.29,37.0067216019,-0.128265194332
600575,淮河能源,2022-04-29 00:00:00,5843176647.99,30.7917377505,-3.3459,211858088.42,19.57,254.2002,0.06,2.598346434613,2.12,8.0110277861,0.046176156508
600565,迪马股份,2022-04-29 00:00:00,2237406964.96,-42.0297973523,-75.7208,-47506803.43,-220.44,97.8859,-0.02,3.361363183827,-0.55,16.0322774577,0.108074225388
600561,江西长运,2022-04-29 00:00:00,406826775.74,-12.3693455318,-7.7907,-16069412.44,21.398123282,-788.3362,-0.06,3.830344212287,-1.46,-9.5071225387,0.09585649241
600559,老白干酒,2022-04-29 00:00:00,908101383.71,20.3618009453,-27.8143,265968933.25,373.72,90.3051,0.3,4.446431240355,6.89,70.2270326375,0.65089814793
600556,天下秀,2022-04-29 00:00:00,1159143711.1,36.1647644775,-8.0695,93183257.94,12.43,-6.1279,0.0515,2.057618262444,3.11,23.1578960149,0.014346562212
600551,时代出版,2022-04-29 00:00:00,1614242068.54,1.0050584962,-25.5113,81237695.24,6.69,13.9614,0.1677,10.474338066625,1.64,11.7292477107,-0.594745883587
600550,保变电气,2022-04-29 00:00:00,669282345.21,2.7848141328,-59.4495,12630836.98,152.76,-57.0441,0.007,0.385686064366,1.79,20.3247612422,-0.157791963196
600548,深高速,2022-04-29 00:00:00,1772728100.22,-9.6476010505,-58.2474,412718223.34,-24.21,-39.1772,0.168,9.114502303311,1.8,37.0871897906,0.280180756243
600536,中国软件,2022-04-29 00:00:00,1524319395.17,49.6434049326,-74.4346,-102517021.09,34.8945185466,-119.2396,-0.21,4.703156118691,-4.32,37.4951762623,-3.734135566958
600531,豫光金铅,2022-04-29 00:00:00,7030451340.33,23.8848777304,-22.4534,83589746.19,4.71,-19.6704,0.0767,3.812772912144,2.04,4.5616979911,0.307783742458
600518,ST康美,2022-04-29 00:00:00,933848192.84,-14.1495537512,-12.437,-111422065.03,81.2808778566,-101.246,-0.008,0.707965041276,-1.12,14.8381388059,-0.014389408241
600512,腾达建设,2022-04-29 00:00:00,1398744623.88,-31.5182811891,-36.5814,-172841896.94,-142.98,-589.578,-0.11,3.675151099664,-2.9,6.5339966781,0.026156333026
600507,方大特钢,2022-04-29 00:00:00,5232187319.32,29.4571305737,-8.0119,541288667.53,-2.08,-8.3336,0.25,4.639776329632,5.56,15.4588908026,1.393881930075
600503,华丽家族,2022-04-29 00:00:00,6798182.16,-98.4899790442,-57.3855,64862583.25,-41.54,252.2602,0.0405,2.355887546537,1.73,38.26744266,-0.013172126825
600502,安徽建工,2022-04-29 00:00:00,14530189488.56,2.9596455374,-32.7919,312160793.66,7.24,37.0636,0.18,4.863085930454,2.76,10.8321642344,-2.369364086885
600488,天药股份,2022-04-29 00:00:00,889740442.88,5.0894097414,-18.8248,22545650.89,-11.3,584.1723,0.021,2.743475269277,0.75,45.0534537266,0.064544326255
600482,中国动力,2022-04-29 00:00:00,5952713568.53,-4.5462861799,-28.977,67232389.26,-54.25,-29.4867,0.031,16.744084730233,0.16,12.618849694,-0.345555894727
600478,科力远,2022-04-29 00:00:00,541106326.98,11.7645432327,-39.7176,31575068.8,169.93,1252.354,0.019,1.588589104777,1.23,14.0475628522,0.089436293418
600476,湘邮科技,2022-04-29 00:00:00,74336427.11,17.6432164044,-67.8402,-14240489.36,-244.8406103397,-178.5902,-0.088,0.929623155026,-0.023,12.4053669628,-0.28028015664
600469,风神股份,2022-04-29 00:00:00,1052909208.35,-31.8876094874,-18.4998,-41254837.56,-251.24,65.3491,-0.06,3.626193727332,-1.55,10.0113933712,0.059983727322
600463,空港股份,2022-04-29 00:00:00,175565231.33,-8.9845562711,-13.6101,-5119131.08,22.87,87.3258,-0.02,4.0485289754,-0.41,21.9713175882,-0.282760459733
600462,ST九有,2022-04-29 00:00:00,45424001.03,-27.2835027608,-52.8242,-16860724.32,-105.15,36.8381,-0.03,0.081281635728,-31.47,13.1434077021,-0.025730476252
600455,博通股份,2022-04-29 00:00:00,58279947.16,6.26954317,-6.0267,613669.75,-60.48,-91.2634,0.0098,3.43208349707,0.2867,39.7512540401,-0.731058297416
600452,涪陵电力,2022-04-29 00:00:00,846886098.18,10.6707797793,6.1369,187782515.25,22.04,163.8075,0.25,5.646753304799,4.47,25.1425078269,0.253606818456
600429,三元股份,2022-04-29 00:00:00,2156123567.69,1.2878911438,19.8909,41596674.58,-42.72,25.3036,0.0278,3.334294512343,0.8355,26.5079964639,0.013658465876
600428,中远海特,2022-04-29 00:00:00,2801798699.46,76.6212885002,1.031,315936094.42,1343.32,378.6402,0.147,4.622881708214,3.23,24.2395358232,0.205235247713
600418,江淮汽车,2022-04-29 00:00:00,9782033615.9,-16.3971596697,2.8236,-290199501.59,-253.45,-5705.4316,-0.13,6.848620380631,-1.92,6.9294757513,0.533395843265
600410,华胜天成,2022-04-29 00:00:00,834691195.97,-1.6327140314,-38.1734,-112032643.88,-73.9583451025,-220.79,-0.102,4.102833257463,-2.44,13.2084165776,0.077987395534
600406,国电南瑞,2022-04-29 00:00:00,5754792012.74,16.9517928069,-69.995,379084849.02,88.37,-84.5246,0.07,6.900314890021,0.93,23.4030766597,-0.248271623577
600405,动力源,2022-04-29 00:00:00,259304932.6,73.6961927225,-10.8482,-19144704.89,53.3644476536,78.1213,-0.034,1.57766769826,-2.19,26.8596244359,-0.035205356679
600392,盛和资源,2022-04-29 00:00:00,4340373220.19,84.5694311541,53.631,712596796.48,129.37,191.3487,0.4065,6.216822871273,6.92,27.3240397168,0.671456677742
600391,航发科技,2022-04-29 00:00:00,750943819.54,6.5819420139,-37.9113,-24630475.95,2.4447063983,-135.4907,-0.07,4.419328676385,-1.67,8.9122776523,-0.060462542643
600385,退市金泰,2022-04-29 00:00:00,16946480.09,30.8152114665,-5.7646,2177544.91,155.6396588969,880.2031,0.0147,0.142898106444,10.74,61.697099542,0.016677780805
600375,汉马科技,2022-04-29 00:00:00,920163621.93,-40.134258219,2.2627,-162414195.33,-1273.4880810327,72.429,-0.25,2.269273482263,-10.35,-4.9044780064,-0.997012891351
600373,中文传媒,2022-04-29 00:00:00,2591401507.47,0.1347222605,-16.27,386937412.89,3.42,14.9399,0.29,12.4277224083,2.32,36.0923136416,0.004192236712
600371,万向德农,2022-04-29 00:00:00,74144767.95,1.4299569218,11.7686,41835474.71,221.23,187.2844,0.143,1.95637233777,7.59,38.5642507632,0.034734553452
600368,五洲交通,2022-04-29 00:00:00,338099750.72,-33.8698326158,-22.2709,180276939.19,-4.54,55.8301,0.1602,4.897221929235,3.32,67.5678798087,0.231285186191
600366,宁波韵升,2022-04-29 00:00:00,1201277615.32,77.2724644998,3.9428,73856669.01,14.11,-48.7577,0.0745,4.985473588067,1.51,23.0076607834,-0.835206159343
600362,江西铜业,2022-04-29 00:00:00,122154074980.0,19.7164396203,15.7737,1473560664.0,71.45,30.5443,0.43,23.097645238901,1.97,3.0005549382,-0.561060381211
600360,华微电子,2022-04-29 00:00:00,557008393.67,19.6744925788,-8.6547,25684522.28,133.56,-52.5188,0.03,3.380705773075,0.79,22.4929928658,0.205502251285
600352,浙江龙盛,2022-04-29 00:00:00,4505491469.3,7.9331119655,10.0611,469598326.65,-56.06,27.6579,0.1443,9.45439242455,1.54,30.1243914403,0.064562748502
600348,华阳股份,2022-04-29 00:00:00,8997715000.57,-16.484381634,-10.0505,1302420959.07,181.73,4.8208,0.54,8.71533079664,6.45,34.299395542,0.161552602
600343,航天动力,2022-04-29 00:00:00,235392891.11,15.0678989216,-46.5249,-11114338.53,-24.7860153714,94.1243,-0.0174,2.939185701973,-0.5896,19.3437260298,-0.122354759781
600336,澳柯玛,2022-04-29 00:00:00,2214466727.11,21.2599898167,9.3991,37750711.36,49.8,10.6937,0.0473,3.040535229748,1.57,16.6271917705,-0.341336066034
600323,瀚蓝环境,2022-04-29 00:00:00,2726943373.17,32.0426065369,-41.3907,159089514.19,-34.3,-32.2364,0.2,12.345422704074,1.59,18.9144513973,-0.13766390088
600321,正源股份,2022-04-29 00:00:00,123062797.06,-45.6186816726,-80.6239,-34483764.18,-143.0086283755,-147.3441,-0.0228,1.243303715739,-1.8182,-6.042410881,-0.033077973917
600315,上海家化,2022-04-29 00:00:00,2117179202.21,0.110595112,16.6015,199365283.34,17.81,-12.8627,0.3,10.470112045878,2.83,62.6584952207,0.808541988485
600299,安迪苏,2022-04-29 00:00:00,3457385114.0,15.4954712527,-1.9412,427412264.0,16.35,93.418,0.16,5.258892503609,3.03,32.0299605189,0.135991629025
600293,三峡新材,2022-04-29 00:00:00,409396708.09,-24.7102565783,-54.6548,55410518.81,-8.18,256.5725,0.05,1.747881788102,2.77,20.1760529452,0.035252538069
600288,大恒科技,2022-04-29 00:00:00,502538347.03,23.6583415075,-35.6099,-9205318.9,61.77,-120.1654,-0.0211,4.08158862951,-0.52,32.7423046286,-0.424432170673
600282,南钢股份,2022-04-29 00:00:00,17047013633.77,0.6219339348,3.198,716199212.97,-26.9,15.1011,0.1165,4.419892185753,2.67,11.7282454052,0.0724071325
600279,重庆港,2022-04-29 00:00:00,1363583768.51,2.3051402743,71.6828,4713382.64,96.1,-86.3577,0.004,4.686900858898,0.08,6.9274317458,-0.047139936968
600269,赣粤高速,2022-04-29 00:00:00,1881381588.07,33.1715643228,-17.6276,332141787.99,89.78,14.8913,0.14,7.252653399794,2.0,39.5022933206,0.177114318793
600268,国电南自,2022-04-29 00:00:00,934563152.06,24.1440139683,-60.1224,-67434899.89,3.4277744753,-140.134,-0.1,3.786727865062,-2.53,22.3024033657,-0.69768199719
600262,北方股份,2022-04-29 00:00:00,528230296.08,94.3164234187,-0.6287,28819415.75,65.04,-14.3277,0.17,7.763870979706,2.21,17.3141782114,-0.397433622176
600259,广晟有色,2022-04-29 00:00:00,4866885507.33,75.4159305085,-1.6565,81436515.78,94.67,519.8284,0.26,9.782320227885,4.35,4.075937758,-2.391558838324
600258,首旅酒店,2022-04-29 00:00:00,1212215051.02,-4.6395762792,-15.0598,-232376308.45,-27.7270076443,-234.7956,-0.2081,9.693026482416,-2.12,5.7628269078,0.094417179849
600243,青海华鼎,2022-04-29 00:00:00,130845717.98,21.6363972878,-46.9803,-9086846.88,43.1021896446,89.9498,-0.021,2.402649137268,-0.83,18.9642778404,-0.023146102996
600235,民丰特纸,2022-04-29 00:00:00,386877229.53,3.5596406031,-11.6135,15830412.82,1.78,415.8782,0.045,4.022739977797,0.87,13.6874122921,0.096803649046
600234,科新发展,2022-04-29 00:00:00,36436922.56,-72.2597749855,-64.6364,-19387750.38,-513.11,-857.1113,-0.07,2.268872573126,-3.2,-10.7537340552,-0.083223195695
600231,凌钢股份,2022-04-29 00:00:00,6017917041.33,4.0434624869,-0.9313,126532977.31,-46.88,172.0299,0.04,3.27542687385,1.36,5.0555008808,-0.014172092912
600227,圣济堂,2022-04-29 00:00:00,576148030.63,30.8831616595,9.4699,-87046720.08,-381.9424062096,48.9646,-0.0514,1.817487444907,-2.79,9.7440457947,-0.011479664812
600222,太龙药业,2022-04-29 00:00:00,422282414.89,1.520338867,-13.2255,2329695.73,-91.33,110.4453,0.0041,3.042751662318,0.14,30.5551724558,-0.26481150141
600220,江苏阳光,2022-04-29 00:00:00,417402993.73,42.483448563,-25.8483,16902341.14,136.32,-63.7378,0.0095,1.167122674884,0.73,20.6910890332,-0.02696912864
600213,亚星客车,2022-04-29 00:00:00,284685796.89,2.7833715832,-13.0233,-43641648.0,-3930.16,-143.7338,-0.15,1.091148695035,-26.3,2.6579113931,-0.49785946049
600210,紫江企业,2022-04-29 00:00:00,2353482974.9,4.4076910865,4.3428,121420094.68,-2.0,-1.1675,0.08,3.735578277214,2.17,19.7256744732,-0.083825534863
600203,福日电子,2022-04-29 00:00:00,4350072839.95,23.4172038017,-25.4893,25180697.85,167.2436898657,118.4312,0.04,4.949661451459,0.86,3.9943732308,-0.702138752546
600195,中牧股份,2022-04-29 00:00:00,1123215357.53,-12.9269997588,-19.5452,134110195.38,-17.06,172.4605,0.132,4.993425929236,2.26,25.8007022257,-0.256989987632
600182,S*ST佳通,2022-04-29 00:00:00,891122833.0,13.8848189335,-2.9962,4021536.84,-70.22,-22.0103,0.0118,3.023773347294,0.39,8.1338860532,0.343267851647
600168,武汉控股,2022-04-29 00:00:00,635970712.22,5.3693520559,24.7274,37937924.57,-62.73,-79.7762,0.05,7.339947272128,0.7,23.0802108115,-0.373068597369
600167,联美控股,2022-04-29 00:00:00,1741832457.28,2.6376936202,41.2869,670505211.82,-4.4,112.2912,0.293,4.629203142069,7.4,57.5062278374,-0.101040971709
600163,中闽能源,2022-04-29 00:00:00,550406313.56,38.1462227848,3.5792,289969742.94,52.26,8.8544,0.1524,2.792655317394,5.6093,73.9668260066,0.142827110606
600162,香江控股,2022-04-29 00:00:00,1072258907.62,11.6095021519,-49.9601,38982601.65,58.37,224.7963,0.0119,2.157114540444,0.53,32.1461804859,-0.107043826122
600160,巨化股份,2022-04-29 00:00:00,4607770965.99,28.0740438909,-14.0811,234391250.5,1880.03,-72.4442,0.087,5.028321478838,1.74,20.4045259324,0.149341756437
600155,华创阳安,2022-04-29 00:00:00,474803688.96,-19.9198105152,-63.4814,27126808.99,-80.15,-93.869,0.02,9.333203415305,0.17,,1.126522220471
600152,维科技术,2022-04-29 00:00:00,467347671.29,8.3133774687,-18.3705,-6548065.2,-365.08,92.0757,-0.0125,3.770700883125,-0.33,10.7887976463,-0.300259062866
600151,航天机电,2022-04-29 00:00:00,1820742831.1,39.9398072966,-5.3514,-17414866.95,-16.8624781062,-123.5039,-0.0121,3.740926345227,-0.3233,6.6393489506,0.110427988901
600150,中国船舶,2022-04-29 00:00:00,13109539144.24,30.3904987171,-39.0655,51957466.3,-43.47,126.4098,0.012,10.305075931931,0.11,6.3679140483,-0.502123931413
600148,长春一东,2022-04-29 00:00:00,179252859.22,-49.6945370275,25.9181,959606.72,-93.43,-88.8495,0.007,3.501404707721,0.19,20.4271235669,0.337945582722
600141,兴发集团,2022-04-29 00:00:00,8574950101.46,90.6475526996,22.036,1719767113.29,384.64,-2.2283,1.55,14.032860325705,11.61,35.9112192978,1.16082444088
600132,重庆啤酒,2022-04-29 00:00:00,3832515081.07,17.1162126138,98.2957,340584126.98,15.33,178.0502,0.7,4.330947984099,17.69,47.6807155788,2.338350672967
600129,太极集团,2022-04-29 00:00:00,3504642482.49,6.2849354021,35.8717,19916392.26,-20.03,102.5825,0.04,4.926227613131,0.73,45.3719759221,-0.073066766522
600127,金健米业,2022-04-29 00:00:00,1518962312.66,-10.1078731307,-20.8724,-5471749.94,-149.62,84.3544,-0.0085,1.106310306652,-0.77,3.5199785751,0.126325022992
600119,长江投资,2022-04-29 00:00:00,320082181.7,32.1867061368,-7.6639,-4482170.21,-1811.9284576886,96.8632,-0.01,0.5663214552,-2.14,4.447928274,-0.037710598755
600118,中国卫星,2022-04-29 00:00:00,1404194943.2,0.5345179469,-49.8979,48866387.21,-14.22,152.628,0.04,5.137187226418,0.8,13.6234078563,-0.376051668111
600113,浙江东日,2022-04-29 00:00:00,376636625.14,175.9565182268,100.1187,45725163.9,77.51,-91.6895,0.11,5.228266502834,2.15,50.3353633518,0.017222052044
600109,国金证券,2022-04-29 00:00:00,912148188.15,-39.7160136656,-58.6818,124409158.7,-73.89,-84.0315,0.041,8.115020087342,0.51,,1.750570962618
600107,美尔雅,2022-04-29 00:00:00,146925029.93,17.1605623464,11.1346,-3099909.92,-11914.17,-120.7466,-0.01,2.099068633278,-0.41,38.4429195603,0.000411720778
600106,重庆路桥,2022-04-29 00:00:00,30140540.59,-26.7540950495,-27.4146,15094762.71,-78.99,-43.1885,0.01,3.463372716338,0.33,94.0619148663,0.092090895093
600103,青山纸业,2022-04-29 00:00:00,780655972.48,12.8262529183,4.0268,64379735.18,6.21,77.0751,0.0291,1.613563434459,1.75,20.8704063689,0.048340210025
600100,同方股份,2022-04-29 00:00:00,3945651807.57,-13.8729070565,-63.4588,-550832003.75,-6667.36,52.1992,-0.1644,4.536117814232,-3.54,15.9502094866,-0.591416462564
600084,中葡股份,2022-04-29 00:00:00,48613295.63,-5.0123295701,-25.4792,-1812128.01,-113.33,-119.9741,-0.0016,1.920445914849,-0.084,58.4667896131,-0.023035684803
600083,*ST博信,2022-04-29 00:00:00,67835685.85,-59.0141586286,-70.934,47509887.66,7641.13,93.5438,0.2066,0.304651952739,102.58,32.8879832649,-0.215923706565
600073,上海梅林,2022-04-29 00:00:00,6471111159.14,-4.2697751112,4.3116,201884922.64,16.62,656.4415,0.22,4.937329432171,4.47,13.797882122,-0.1098197115
600062,华润双鹤,2022-04-29 00:00:00,2518174975.92,4.5861562223,12.6089,331971014.87,15.99,611.7182,0.3182,9.543725025498,3.3,56.585830041,0.172192019583
600053,九鼎投资,2022-04-29 00:00:00,91579933.21,246.4750547668,39.864,44382280.49,102.05,2075.8928,0.1024,6.421432898611,1.6067,97.4691603403,0.13831352687
600052,东望时代,2022-04-29 00:00:00,25641167.91,650.2778230652,-85.4569,-25565351.97,-821.9468065618,57.5966,-0.03,3.926050049096,-0.77,25.1504717439,0.05239076436
600039,四川路桥,2022-04-29 00:00:00,18285967891.75,32.7670174773,-44.6335,1572342003.14,30.92,-25.5574,0.33,6.037138519098,5.62,16.7207581534,-0.421769731447
600037,歌华有线,2022-04-29 00:00:00,519679840.08,-4.3397437596,-37.5527,97690077.2,1236.5784605652,-23.9966,0.0702,9.288388804481,0.76,10.4445968737,0.068936394746
600035,楚天高速,2022-04-29 00:00:00,762728818.46,-7.2551441059,-14.3318,247722158.0,-0.94,118.3699,0.15,4.499596961231,3.48,59.9593998301,0.206164959196
600032,浙江新能,2022-04-29 00:00:00,1049322903.04,107.1061659012,40.598,204396956.72,487.63,335.2278,0.0983,3.902044666428,2.54,55.836408955,0.179890501663
600031,三一重工,2022-04-29 00:00:00,20278046000.0,-39.4923142762,9.0685,1589772000.0,-71.29,398.0282,0.1885,7.682768954207,2.47,22.1664506498,0.234820657164
600030,中信证券,2022-04-29 00:00:00,15216257790.55,-7.2002208119,-18.6826,5229072056.83,1.24,-4.1325,0.36,15.556679395697,2.26,,5.22397662867
600029,南方航空,2022-04-29 00:00:00,21471000000.0,1.0257375429,-7.2487,-4496000000.0,12.23,24.8663,-0.27,3.724333254661,-5.54,-16.0681849937,0.001003068209
600027,华电国际,2022-04-29 00:00:00,28815896000.0,-3.980821686,9.0672,616670000.0,-50.26,109.3603,0.04,4.020198162932,1.01,1.8307083007,0.409290488272
600023,浙能电力,2022-04-29 00:00:00,18316136528.39,26.6706605486,-11.3533,626904596.98,-40.46,120.1191,0.05,4.732015917285,0.98,0.5689858557,0.016957048215
600022,山东钢铁,2022-04-29 00:00:00,24111108326.94,-9.6172114184,2.3392,590134270.64,-4.32,136.2938,0.0552,2.057566804127,2.66,7.9276120806,0.093198725842
600021,上海电力,2022-04-29 00:00:00,8381444049.84,16.3770232515,-2.5611,101326393.95,-62.19,104.4392,0.0264,5.547500304315,0.4787,16.6124617528,0.279444357919
600019,宝钢股份,2022-04-29 00:00:00,86260725195.23,3.8539237955,-0.1516,3732067295.91,-30.41,82.7831,0.17,8.745586431764,1.94,9.5823122158,0.399613672426
600017,日照港,2022-04-29 00:00:00,1832466292.27,17.9706113566,-0.8775,248271012.57,24.55,45.7441,0.08,4.33431336234,1.88,26.8692703799,0.192419714494
600007,中国国贸,2022-04-29 00:00:00,903193766.0,7.6186786336,-2.0466,267576900.0,12.6,7.871,0.27,8.837171177436,3.05,56.8882407455,0.597531865871
301288,清研环境,2022-04-29 00:00:00,27505612.13,-25.303919185,,6380466.14,19.13,,0.0788,4.581534502963,1.75,56.6109980262,-0.134819769877
301279,金道科技,2022-04-29 00:00:00,157112399.54,13.0951239242,,14586964.8,8.7,,0.19,7.282876060533,2.71,17.910764066,-0.1358207888
301268,铭利达,2022-04-29 00:00:00,576615740.22,55.6952017088,-2.5103,56568345.31,82.46,19.3318,0.16,4.802643642934,6.85,20.1144308714,-0.38729859126
301216,万凯新材,2022-04-29 00:00:00,4523185642.85,82.647569044,,289002695.56,101.77,,1.12,14.543518125024,14.94,9.6912746131,0.268203690643
301212,联盛化学,2022-04-29 00:00:00,219622410.85,7.1525805627,,18258381.7,-37.14,,0.23,5.476307935926,4.2,19.0744969231,-0.071461786173
301211,亨迪药业,2022-04-29 00:00:00,128246403.15,6.0087534776,4.8805,27964503.94,-23.45,25.4178,0.12,9.378083517292,1.25,29.7628546084,0.24514877275
301207,华兰疫苗,2022-04-29 00:00:00,14578885.25,32.6671856067,-96.6637,-849919.03,79.39,-100.9158,-0.0023,12.628298494138,-0.02,98.3896069832,-0.129269378641
301187,欧圣电气,2022-04-29 00:00:00,324649793.97,-3.0862107616,,37392298.39,-2.12,,0.273,3.849564858805,7.36,28.8415052833,-0.035804488724
301151,冠龙节能,2022-04-29 00:00:00,167200555.17,-6.6369952946,,23334868.94,-23.53,,0.19,6.340907029035,2.97,43.2554095986,-0.242272510949
301149,隆华新材,2022-04-29 00:00:00,890479855.73,-3.1872090602,-29.4453,34558263.82,-29.53,14.956,0.08,3.664628748504,2.22,6.6882429958,0.167662649726
301138,华研精机,2022-04-29 00:00:00,101535538.32,-16.9579780143,-42.2558,13427472.4,-30.84,-55.4747,0.11,9.279093305333,1.21,37.7621635581,-0.253244806583
301136,招标股份,2022-04-29 00:00:00,98771856.75,11.4113404178,-64.2557,8864811.97,9.11,-69.5791,0.0351,5.40929674284,0.7,39.9409367588,-0.71803440612
